threshold,zero-crossing_rate,mean_mfcc,std_mfcc,spectral_centroid,spectral_rolloff,spectral_flux,mean_frequency_domain_real,std_frequency_domain,energy_entropy,sound_type
0.1283940809201527,0.010110447088297243,0.7213678712722904,0.4998331585768816,0.035915145767729584,0.04737384140061792,0.07080921594627893,0.731406947904924,0.07895822150337277,0.9169688890735093,0
0.31132117129955683,0.004424303167140911,0.8112491534624919,0.4074955779086682,0.035668106803240646,0.05458290422245108,0.04166678444201361,0.6934617908223757,0.36803388960482286,0.9930880115848951,0
0.2748677618988256,0.006531898957745523,0.8155428769113567,0.4194566068722847,0.01675762836295,0.04531410916580844,0.06531227282082919,0.7192950512559231,0.25344225179162627,0.9823275164229878,0
0.37645678986401665,0.01932027451402342,0.8307779990691949,0.3567344263848568,0.023689995007090608,0.04016477857878476,0.29664012578061183,0.7247541914953305,0.2908972719777164,0.7580885159943371,0
0.1324034644681799,0.01122915885705351,0.6461397602353622,0.5975679300364211,0.030120676673839414,0.05252317198764161,0.03208713031223068,0.7409647301838275,0.04765412978587426,0.47089346806197985,0
0.14887750433835528,0.009817924799352501,0.7287428931420681,0.4964207594302319,0.03435139042110157,0.05046343975283213,0.09911506344811619,0.7208714091501109,0.09564515057394586,0.9664624302192517,0
0.1637888968225574,0.00955023676450899,0.7277470221409256,0.5122726809418588,0.04381356401207316,0.0607621009268795,0.1279297939416057,0.7345058505655628,0.07053595250630185,0.8011337297739526,0
0.33610149775394665,0.011989368434628183,0.86043189454452,0.40015012916401316,0.027291272801022746,0.028836251287332648,0.2174725999948242,0.7075431073318751,0.17570432232288818,0.8172353053519396,0
0.21979913543612142,0.019856382711923228,0.824664337193179,0.38701624898505177,0.042200640505182574,0.05973223480947477,0.12669358308642864,0.7078461272732329,0.1880374322266349,0.7534305583575418,0
0.2902662466479268,0.019688501611285505,0.8394621884646843,0.40184508202004177,0.040163681130870925,0.046343975283213185,0.14466254712697899,0.7588418012945681,0.2324916365683447,0.5934534527299015,0
0.21008168682006248,0.0036293649839726563,0.7307442616950043,0.47269707908421305,0.017338080988495753,0.01956745623069001,0.14083494692512474,0.722161342130853,0.08681922329908366,0.8225339492250636,0
0.20365377627380069,0.0051382187399422845,0.7382339999600411,0.47117645034627825,0.026507367549158813,0.04531410916580844,0.12238541665047602,0.7358269285450726,0.07448309269566236,0.620570621074556,0
0.29766853220317463,0.011724467746976818,0.6899375302991074,0.506825133880832,0.0414843219283305,0.06591143151390319,0.29130196457690927,0.7260962673839754,0.04398255995501804,0.7793325372071431,0
0.2449061316506309,0.00784507543109,0.6745823147537545,0.5141212059085827,0.033002470110238706,0.057672502574665295,0.2558607590141905,0.7315810061486949,0.04295912503624302,0.6885908432299952,0
0.18760268364579094,0.012515730878966257,0.5909965798751821,0.6471895351399782,0.03718673631438006,0.05458290422245108,0.0497096082727964,0.722967723734835,0.017839230416100856,0.9553623999603765,0
0.33475456783431007,0.007121629541311469,0.7372980130420032,0.4831948375681065,0.04764533614476471,0.06591143151390319,0.05158212131248056,0.7509009580243711,0.07826863101489644,0.8729649622722171,0
0.15040647023514447,0.0074553178024248795,0.6969271866029549,0.4927647055953161,0.039963886820376666,0.0607621009268795,0.12362684988323037,0.7209189216524797,0.0917103728451014,0.8808236322730094,0
0.10894169879691369,0.008866676280495112,0.6937816027705994,0.5034101225933907,0.04872857026032531,0.0607621009268795,0.025997282449717742,0.7372043580569225,0.06431355692948758,0.5382266263196415,0
0.2264391466018555,0.015260536450363342,0.6845679097264575,0.5146151907560256,0.03743550983294056,0.05252317198764161,0.1355271636617108,0.7310596560057168,0.0551490142876311,0.9073227068472892,0
0.16141767765026516,0.006914847905899786,0.7750938889518192,0.43260376543360257,0.03191584961021327,0.04016477857878476,0.1709821683428649,0.7189489560439337,0.09399412978873918,0.6947720561578208,0
0.18786127189189458,0.007501364926158587,0.7557681332098664,0.4942387511558043,0.02493822159959378,0.03913491246138002,0.11211147050820315,0.7162794392279558,0.0752845777584356,0.9461169562754309,0
0.1290909166690316,0.007215618836849324,0.764395972593774,0.465767142124059,0.047266281808611865,0.0607621009268795,0.18013038217099323,0.7099899582344358,0.07967842090011533,0.7424704700496734,0
0.1527461102028357,0.005823065823460405,0.7222514325158365,0.5204820589735408,0.03043305315233709,0.037075180226570546,0.09247188477030453,0.7261942482906667,0.06229104296468751,0.9105769082377045,0
0.19687858899630148,0.008590956007032633,0.7723728056491895,0.39491710416548115,0.03812395795970121,0.05046343975283213,0.06296338562090828,0.6994700993845816,0.22686849280767768,0.8956340858294526,0
0.17064774735623647,0.01819753055120316,0.8045409436766674,0.401799369556192,0.030538454490180472,0.05046343975283213,0.26111561307810083,0.7231894721656745,0.12358995396380539,0.6962203280749364,0
0.1285475835365833,0.00922263673396366,0.7149525774758727,0.45467831422664207,0.03387387987421404,0.037075180226570546,0.02671289703231184,0.7348129652744868,0.1772412412523936,0.9869765472942904,0
0.2941075898769133,0.006619404049470611,0.80510758759844,0.4215974013697811,0.031948398540434575,0.03192584963954686,0.04881218847236828,0.7531386059361361,0.3487476606650271,0.9972389752098682,0
0.254639357844249,0.007485809566064693,0.7744315649218858,0.43307420473418956,0.05146012665950491,0.05458290422245108,0.13622971007267526,0.7425352268851277,0.1490172465999183,0.9269863231902046,0
0.3367700956603559,0.008989639504746924,0.6681851683061993,0.586036779631658,0.039085540739315,0.053553038105046344,0.1775036580650072,0.7243424615922387,0.02983478952247965,0.8935718161091296,0
0.25480217441782477,0.005641220743043511,0.6959488775523246,0.5077429385716817,0.038934633452682776,0.0607621009268795,0.1002921300462919,0.723444712768926,0.07509720267973699,0.9369234880874225,0
0.022097840377246297,0.011112969713108368,0.6770671789812852,0.49435404814795847,0.026531271845457765,0.0411946446961895,0.03052023974139455,0.7315401234778643,0.10920762979952703,0.22897661416295279,0
0.20250043140416035,0.006145243943874238,0.7242706015149091,0.4667530075944183,0.0299482900270247,0.055612770339855816,0.06391511951993178,0.7179939565745058,0.1338066938948218,0.9569605601912765,0
0.24813773935802275,0.012858286734158035,0.6427788365357388,0.5912067867335972,0.03736837764829904,0.05458290422245108,0.222898823410385,0.7209488691305129,0.027393163471635496,0.7416511166534436,0
0.10326040477082665,0.012485636965249286,0.8258434378779986,0.372494015975454,0.016676104530454646,0.015447991761071062,0.009568966424018721,0.7478346171295044,0.5240418170282982,0.6207737736524391,0
0.11102174320062333,0.013591673079839231,0.6873118669275939,0.4054093118501926,0.047561593606539505,0.05252317198764161,0.06176423905316078,0.7266976117888638,0.20459848144643136,0.6929431008401788,0
0.1802488301544894,0.008233812732271467,0.677632196796529,0.5109968678436526,0.04888675047345544,0.06591143151390319,0.057711227753177954,0.7183100770467362,0.07736825099976513,0.8086638484729248,0
0.20768624181147333,0.005355418801544093,0.8052644093120876,0.41926566663637915,0.047074304243127814,0.061791967044284246,0.028195382051614787,0.709505329403949,0.35810047662274397,0.9904259480535026,0
0.15848689285338283,0.009052500960403994,0.740962238131398,0.47441579516549687,0.03004906601875518,0.05149330587023687,0.025109900011438393,0.7340402490845105,0.21110601027341255,0.9828897589177983,0
0.24995895493238415,0.003991329783028124,0.7263549448636601,0.4908599470421106,0.038567274834056184,0.06488156539649846,0.13207223542980046,0.7479930469368006,0.07346803291395765,0.7846476843447894,0
0.17098037089005996,0.0053716220743194746,0.681240288688546,0.5269286047683506,0.040652044269535836,0.04840370751802266,0.08841833495684792,0.724905631349252,0.05388470124233814,0.884703022614476,0
0.35540532662244223,0.013707953938480597,0.7744730848419239,0.3070843416907266,0.02865634911747329,0.032955715756951595,0.09597186451018537,0.7027904744964873,1.0,0.0,0
0.1703980574590042,0.008678027915479962,0.7500966422211904,0.45559307141990185,0.03687109332845403,0.05149330587023687,0.05657611338494508,0.7017351002776585,0.17647778937576572,0.9814654580388559,0
0.1656683604881034,0.015346751088569891,0.6756392839975431,0.5286488445984293,0.03853483513415154,0.05252317198764161,0.12029306138822334,0.727057544719105,0.05192108282264519,0.8942987238179466,0
0.2122897629238654,0.009066455238917547,0.7995567970770496,0.4365710993794949,0.027875022053786076,0.03604531410916581,0.16375177754704814,0.7318342614853165,0.09620807808577625,0.7992574696462876,0
0.23122577638059527,0.004352200600609751,0.7966074734620228,0.43346225276064737,0.04138783932085255,0.06385169927909372,0.28094733857748694,0.7338066945980716,0.08712605306667354,0.6504117903614364,0
0.12773797330395822,0.007621014040754169,0.7484767148970948,0.44703283208830663,0.028088736439200776,0.042224510813594233,0.1093506833229477,0.727699376785791,0.08318902020081569,0.7066972023426547,0
0.26540743740087697,0.007056445271879079,0.7800829572338644,0.4111665427139348,0.04419389627659966,0.053553038105046344,0.03372297587551787,0.8126941058061564,0.3647940891312207,0.9955677422652024,0
0.19807384174861442,0.009774627741947275,0.7386596496050475,0.4312235029834728,0.02723038461020296,0.04943357363542739,0.062360417301943055,0.7369213924286367,0.15379523676150283,0.9453782955763508,0
0.1930753420346458,0.010220716832769842,0.731475684411706,0.45673842259747033,0.029455519873408244,0.044284243048403706,0.13417307000866438,0.7288664915025169,0.10547650397355518,0.8566631260042936,0
0.28476036965639856,0.013879737533771128,0.8529318142419592,0.41547156841658395,0.0323413689563357,0.04016477857878476,0.11615803895180281,0.6938542185362669,0.1565766859558909,0.7915418450971206,0
0.25601121646010444,0.00579364515039758,0.7602420726249747,0.41857101858452916,0.04473513896131583,0.06694129763130793,0.05901040770849863,0.7163356942608021,0.286266818537521,0.9777871724566652,0
0.2051495411266996,0.007445112567536622,0.7488674574552805,0.4554795884144081,0.024169919776033458,0.032955715756951595,0.0829209942499092,0.7207617889944689,0.1493851266996906,0.9324584339079328,0
0.09581906607116733,0.20762902138303957,0.4417606315034571,0.6811020883213054,0.4568807650001797,0.756951596292482,0.05720758244052975,0.725783735486675,0.015108941851725899,0.8265213812304495,0
0.10365555221158824,0.005204099443275747,0.7825258895943698,0.4428477834633965,0.10763754675852336,0.1709577754891864,0.22256002322220642,0.7513632945446312,0.1792919059014643,0.7819131570327743,0
0.0713589694773671,0.12836839587865193,0.5092775285661114,0.6251740497526113,0.21620402963423893,0.44799176107106076,0.02880808121499619,0.7278680758022419,0.01038417738794828,0.9741191770363926,0
0.16863512075593487,0.03847341175188306,0.5992098921827412,0.5786433327999608,0.14827831544283032,0.21936148300720906,0.04709855674843829,0.7320728931412521,0.022395346412372383,0.9701791219733148,0
0.11728315273887442,0.17906916539221762,0.4584452650211617,0.6841043088042369,0.5196292538096188,0.7991761071060762,0.06849631491627417,0.7257536686235737,0.009161437997391015,0.9708900110873645,0
0.06153564756585362,0.05094679419199263,0.4410423694089294,0.7010024652622915,0.06532489013378322,0.024716786817713696,0.028839641267700784,0.7160278745824895,0.01015804058116003,0.8879883927088429,0
0.0,0.55444505268693,0.32209623257243364,0.5807043844438526,0.3369084036679711,0.557157569515963,0.00018537440912925527,0.7250591717091586,0.028259872829856127,0.15427903223527567,0
0.23720948783766488,0.08140928545719542,0.6180141880830045,0.6342085014770477,0.40377189114647843,0.6652935118434603,0.1207109755898986,0.7257612730699545,0.027504516480209688,0.9897783543395706,0
0.20479219092236828,0.0023276985354324284,0.6975141460156287,0.41166734815122197,0.39999532904005736,0.7157569515962925,0.15443528338255738,0.7256833133483529,0.23582745578004993,0.9905360507331284,0
0.02917682250136768,0.4503750751340125,0.3394246308242216,0.618931976534196,0.4743128119185792,0.8722966014418125,0.05490591694053482,0.7256423337651491,0.019638463906554555,0.7987632676654703,0
0.05023531782148849,0.3181733727509396,0.40312971736891756,0.5515505713087498,0.6285901114163981,0.9299691040164778,0.043619722858682326,0.7256130078518259,0.029970238501935764,0.4290462879110707,0
0.0882056043625043,0.02248428376566791,0.6034530328778468,0.448406273948592,0.23124724761488583,0.38928939237899074,0.05540796874268889,0.7257061203177558,0.15420744710774964,0.7000695158953488,0
0.09736911147933443,0.09087330397526762,0.5022497129623857,0.5959738711184608,0.037823201541528934,0.015447991761071062,0.030138526375939095,0.739298356310602,0.02780154447411263,0.7653026401244626,0
0.09320255099446201,0.055871728847030136,0.6225089633431033,0.4519325914575341,0.04608548689068998,0.04016477857878476,0.07951572237676455,0.7227335513161547,0.11662042150088284,0.8856073537916627,0
0.1337937651924007,0.034545146896044696,0.4257415742287438,0.7919603276763736,1.0,1.0,0.39157909879242436,0.7255378233210044,0.0019163770479756937,0.568792309675602,0
0.015788106793162553,0.041255650154747435,0.5610064489325202,0.522486223995753,0.08353534556811305,0.082389289392379,0.02168838156600599,0.7292676538585857,0.03727725144764399,0.5393954166537055,0
0.017830654629285594,0.4464999001260686,0.3557064235511654,0.6872911205697616,0.10411089667709457,0.08341915550978372,0.014734225588090871,0.7270852400745493,0.012456854422672631,0.8360087392423005,0
0.12404053801493116,0.05653698411724844,0.5932902139749134,0.5591426859595274,0.09555649756015294,0.09268795056642637,0.045468926092227586,0.7243577441853236,0.04480772035937691,0.9219816761993089,0
0.1398827254569224,0.08812485703341842,0.6204871275293233,0.5235780262870975,0.32205229032229415,0.5355303810504635,0.06418832495606004,0.7243280081556333,0.06486435896362706,0.9465025090791489,0
0.08435213753796258,0.07266782717508308,0.5764380264404705,0.523191066652636,0.05250642089780579,0.04737384140061792,0.03174609434987884,0.7008959505308769,0.0629514151566402,0.8926534014905383,0
0.06265889468654941,0.15418592603339212,0.42998224324192563,0.6549496975150033,0.31938206374238565,0.5932028836251287,0.05180803011192415,0.7283342707557051,0.014320437142949801,0.7419007107474338,0
0.10553865772027222,0.011147070864247858,0.749611975749895,0.4113709064511297,0.009086158173057876,0.006179196704428424,0.02979287362598968,0.20855130596854068,0.09809623802527793,0.851768368456739,0
0.029189792167146008,0.15481289759818415,0.5199084493351658,0.6141353604464961,0.18930540665563916,0.2698249227600412,0.02069136747232597,0.7241542987859335,0.02636594735471212,0.7982109624233729,0
0.08478263037874738,0.05198072733970224,0.5354654321786254,0.46196495352375705,0.44171351562753225,0.729145211122554,0.008512923710946535,0.7262583293451277,0.141252602344256,0.9988127260341554,0
0.33562774158770137,0.023074623342932025,0.7293385468043163,0.475765981716792,0.30028476236332535,0.5262615859938208,0.10182493215422037,0.7254705332343737,0.1473006276911376,0.9578889158368794,0
0.2066791621927503,0.022638909807986756,0.6535855068984371,0.5210404766271719,0.20310670642849843,0.388259526261586,0.05429071267139717,0.7263737743503337,0.06268965053668453,0.8766305903918383,0
0.10136099884164111,0.01807966718469689,0.5941718672534656,0.5028614279082608,0.21117865741730515,0.3800205973223481,0.04013524019575602,0.7263388613722921,0.11442371913450505,0.9860757459042762,0
0.22713969130788003,0.0026508405644300663,0.6972364070204916,0.44671538442268344,0.0837249783085463,0.04737384140061792,0.11059843002411092,0.7319463240880648,0.2057042346068591,0.9866591918183141,0
0.22708661042811157,0.0023705914012183515,0.6542897194325551,0.4758748209164344,0.04535101019124394,0.01132852729145211,0.045460618246810754,0.7378831761113284,0.14040429978143262,0.8763165189055656,0
0.27800951714611116,0.0025609463749759662,0.6822930517367799,0.47223697950759225,0.017381092086459694,0.005149330587023687,0.13727373555651584,0.7297751857647273,0.15994846565021212,0.9976615177319146,0
0.3371383147430962,0.002897036634920947,0.7291781693377255,0.4812417544102596,0.12325399302294018,0.06694129763130793,0.2333854709760175,0.7240701389696796,0.18523524306823966,0.9898927282809531,0
0.23610328742716824,0.011049178545442077,0.7854963309128521,0.44851558478476605,0.03549995500127372,0.05046343975283213,0.2105367556832688,0.7390204906136465,0.10599864541972416,0.8198975163724508,0
0.22471529767754628,0.00976926385102384,0.7911046205611045,0.429038556050655,0.046113299950288476,0.05870236869207003,0.061153663227068986,0.7392030848119086,0.19380250098236276,0.9456867626570933,0
0.14282634099825547,0.008622751425745938,0.749712902761789,0.4579405878372521,0.024396484823530826,0.04325437693099897,0.04923377158311038,0.7217159159011277,0.1099080417379039,0.943654936238286,0
0.14214445196145858,0.014821160250366998,0.6732133932334607,0.5705859668504459,0.027529755399805185,0.04531410916580844,0.06877634330188173,0.720365856839535,0.03800585313256764,0.8320117551830305,0
0.31709600975600716,0.003757461643024702,0.8468045364339413,0.38316613485717405,0.04467587533184489,0.06591143151390319,0.08707003806593322,0.7755971537910856,0.3145178081065271,0.9632495356485948,0
0.21158262173073067,0.009623746179055207,0.7414549700910769,0.4341580980436934,0.036294711589917206,0.057672502574665295,0.09730961332850042,0.7204737287274272,0.14890653547547864,0.8054801290118838,0
0.2753503873934849,0.011862187067450717,0.6614713863953359,0.511914599975036,0.07310479947097016,0.07621009268795056,0.11448898182032181,0.7265159763400845,0.054087370030364144,0.8090141008233139,0
0.1542281724400952,0.005044603358074807,0.7403315906566478,0.4508519633240194,0.02000040304655326,0.03810504634397528,0.091804084060596,0.7266969124364233,0.11239629472487488,0.8979395275975876,0
0.08654324997297846,0.011226048559491563,0.7241879953032406,0.4839940800908125,0.04069354636394454,0.05973223480947477,0.026138852320568576,0.7271595934567097,0.15969495456222232,0.9818893406378406,0
0.3006275952427371,0.008894205907277816,0.6931635522010929,0.555615134939656,0.03410017015586792,0.04737384140061792,0.2429048213684761,0.7228116111729913,0.03505896716498086,0.8389752864636213,0
0.30360536035024743,0.006203754991898146,0.7044506394766912,0.5429519842991473,0.030942378457775237,0.03192584963954686,0.3078898281601502,0.7192680212283932,0.04911923145897922,0.8651839394342902,0
0.2987864685368567,0.004632463692261968,0.7034395481184381,0.5372393049477919,0.0206646407690093,0.028836251287332648,0.3871842015231188,0.7273470670483558,0.03998182316642531,0.7240666747311233,0
0.34231675018318747,0.00794143685226901,0.8322477608757013,0.4065076444935156,0.017012568312195223,0.02265705458290422,0.14747853802010027,0.7390800656257417,0.15406055354969694,0.8782060095836359,0
0.37178883178901917,0.006292189617213345,0.8410326821503012,0.40545389964231265,0.022425690717818164,0.035015447991761074,0.294029768533414,0.7234249969258465,0.15143385935480985,0.8231802907709598,0
0.18410050388813234,0.0057699885380841694,0.7477185806704783,0.5018875347498623,0.026212430833186827,0.025746652935118436,0.190200942467866,0.7071329450813627,0.06272906260619698,0.7702340388329683,0
0.1771256185422179,0.006515201844813589,0.7690896532044884,0.49909856653876306,0.035185313214076544,0.05149330587023687,0.14695731493834008,0.7145175050756993,0.05935949831600601,0.6962050000163511,0
0.23455526861757584,0.00396864054087708,0.7860620858963889,0.41717845730483993,0.0378189498458112,0.03810504634397528,0.10113670243559936,0.7425600699567692,0.21883813720266115,0.9040977904473136,0
0.2068040975505101,0.007769569011930006,0.7465652158316561,0.5244473612543732,0.00858500041251378,0.013388259526261586,0.23337107067928295,0.7228188540226324,0.03960429056045861,0.8300553085488087,0
0.3085662516629701,0.004295356375659398,0.704267127934549,0.5390942151475614,0.033090227678078295,0.046343975283213185,0.16713229580849864,0.7252501126767602,0.04964002116235569,0.9183641775031143,0
0.3470745013120843,0.005407906697707248,0.6998336677313003,0.5491606801630056,0.05022188720469605,0.0607621009268795,0.2558154057458331,0.7205884777059843,0.04023727432442702,0.6500134275717215,0
0.15224177612166712,0.006571012178818023,0.7477899125435462,0.4819700337747992,0.028470664150952694,0.042224510813594233,0.10613742071682158,0.7236908128301871,0.11460808399850458,0.8602512253340537,0
0.12427437080597505,0.008553805218706198,0.7544198090389387,0.4570835879792691,0.035785150006647476,0.042224510813594233,0.01636832338163286,0.7364628922712839,0.17357341087363262,0.9780672239189561,0
0.1999564553747677,0.004704519166380126,0.7805583440572349,0.4351565888612113,0.020561737924637283,0.02265705458290422,0.0893726874776252,0.7237601424810721,0.1717190889476945,0.8891063619429477,0
0.21017028432589008,0.0047993250675290745,0.7931943625835316,0.4075062441502331,0.027777682223940933,0.02368692070030896,0.1553724479737722,0.7104901721448625,0.16809672202068998,0.839166608967244,0
0.2476452017750397,0.005961932847358003,0.7785579078053753,0.42269159812351786,0.041789919106234724,0.06385169927909372,0.3303925592302273,0.7007164040794158,0.11867332837870218,0.5131337010973628,0
0.20565489416346572,0.006634551471464932,0.7799148828630368,0.4126940283214472,0.026296674036632408,0.03810504634397528,0.13986152886025788,0.7000778458071212,0.16869606909694707,0.7550925455006623,0
0.2483989578061571,0.005353171591523866,0.7993844081035653,0.4179655461169194,0.02842397303043038,0.03913491246138002,0.0802036192657895,0.7417573475859869,0.18996184366654176,0.9568355711645169,0
0.24343296010456913,0.005315392492620538,0.8444062894808502,0.39272787622414396,0.04241694366068377,0.05973223480947477,0.12362660693869755,0.7180225647255787,0.17051718947674124,0.8453069946271454,0
0.1924049633988121,0.01116947003777484,0.663535934607275,0.46478773444621174,0.03946465671483727,0.06282183316168898,0.05197803966810623,0.7307556479012269,0.12860783014422358,0.9544824998636372,0
0.255878299122874,0.0038577698158839533,0.7994465036915491,0.40134148304329714,0.029375730710224885,0.035015447991761074,0.17481525221018268,0.7492037819041807,0.16806446229535527,0.6956304429896641,0
0.23648407119493042,0.006134803190884357,0.7786191578179641,0.4268767918673609,0.036738340752615825,0.057672502574665295,0.16452158643718992,0.7325056939925833,0.14975259869483265,0.8321605051523903,0
0.18743185843063634,0.006663070923773378,0.7660727052392795,0.46180205752162573,0.02731593797402534,0.05046343975283213,0.09880364416043601,0.7262636941644707,0.07718590547887447,0.7521105913145674,0
0.18700402827847562,0.006966891513279115,0.7132521904007267,0.519415797614379,0.041607962996810674,0.06282183316168898,0.2158178310286978,0.7236144179797139,0.04242864662734808,0.757486174908164,0
0.26855859906821783,0.006413254673069163,0.7527372007285087,0.48943676566758887,0.027994773424212197,0.05046343975283213,0.26425969198748417,0.7305724454742094,0.05302130834340379,0.7484772567837633,0
0.2419022582460963,0.004783016463189519,0.821693288794926,0.42252322388167135,0.010654036754668278,0.013388259526261586,0.15247401453071005,0.7381803183572376,0.13613928484601717,0.8334984123017402,0
0.26056348821310304,0.004659755294337242,0.8145440789184623,0.42251945078941705,0.016017170369296885,0.016477857878475798,0.11700157964027888,0.7382395469028312,0.1292600689801843,0.708668809406546,0
0.252426804719147,0.0037183294613902925,0.8148072046362596,0.40331713219520304,0.01591896848653367,0.014418125643666324,0.21731131220321023,0.7287905577088594,0.13300219828188678,0.7772776543507934,0
0.26615928639550895,0.004831783019318348,0.767555866163584,0.47196952531433806,0.04103369266420339,0.055612770339855816,0.12324858588140869,0.7324472527980926,0.07931537735965223,0.6493937394863392,0
0.21138424938816805,0.006490800482567004,0.7794512256880949,0.41096645998525916,0.02865812168383292,0.04737384140061792,0.20569375040777763,0.7280341294794299,0.12736352997279154,0.7043050387842916,0
0.3531556704630665,0.004657437598474574,0.8896024135930625,0.37843725303138487,0.0407850986492605,0.04840370751802266,0.13484955946874655,0.7761459598709702,0.17695537507394624,0.713140966349403,0
0.30238808385984073,0.00495413447043598,0.8195439445478594,0.4293498361616318,0.04821598090454744,0.05458290422245108,0.08578434744674607,0.726123471324081,0.25284518547382284,0.9918851115673649,0
0.2726354742137876,0.0037541506616347534,0.799691156839178,0.4366612182367988,0.02349968006379244,0.015447991761071062,0.17585229289181833,0.7076769325071697,0.10529411777331074,0.7237473234234317,0
0.24130800827009238,0.006330556843846473,0.7733261593849562,0.4533890050676801,0.02307294541628753,0.02368692070030896,0.22336400907630824,0.7219877865757517,0.06781867354276466,0.4416273322869626,0
0.2573725010589403,0.006601380386218832,0.8022526865691916,0.4316145622277875,0.030813609238259765,0.03810504634397528,0.21032532637621953,0.7338894456411704,0.08718922033499868,0.570344391053693,0
0.21587238495711797,0.006597736931676627,0.8278514409455727,0.4006761852956173,0.048409442364233564,0.06591143151390319,0.018306017712468516,0.6874651451443559,0.42310288132000146,0.9890732230228633,0
0.2940960896065424,0.00972001973008511,0.7789515339924724,0.4668759958900143,0.026280172136034962,0.044284243048403706,0.3588297161108637,0.7307943805977152,0.07967050105226313,0.8099192736347363,0
0.1044012257617481,0.009213875044255209,0.7357477264401854,0.4785948576344268,0.043008731970397604,0.05458290422245108,0.12252362667745019,0.7136486264163634,0.08318936215708289,0.6251589667658337,0
0.16316447490258898,0.00562575911514122,0.7681701875287841,0.43702187506468,0.025217297353347885,0.030895983522142123,0.1076854546821562,0.7192251701943381,0.1086927310859122,0.5383980791332795,0
0.16183579422670966,0.006313716358709164,0.6890935593291851,0.4831161105470318,0.0615698278249359,0.07003089598352215,0.3118933058369178,0.7202336312046245,0.08766173688789262,0.8193812112488412,0
0.21680943772674907,0.006676342164416489,0.8201510676814916,0.3525115742779376,0.021228696690930887,0.035015447991761074,0.01245537912222885,0.7518986700183944,0.825762691625508,0.9949012487266248,0
0.2264017067478788,0.012747019315948566,0.736503952701808,0.3864578676111539,0.030182414060087922,0.053553038105046344,0.21906521405034984,0.7298621360075713,0.18438400346935713,0.7993740789600041,0
0.1834805274098031,0.008010838623551406,0.7602421810320766,0.453938425347474,0.025249990050573604,0.04737384140061792,0.05348989591630057,0.7197362671798877,0.13320507868797862,0.9523581589281402,0
0.21088827138351515,0.015266547332331857,0.6349132074854801,0.5425798993553037,0.06512862039883072,0.07106076210092688,0.14732477829648982,0.7239667785685897,0.046381279626928625,0.8286068159645409,0
0.21957239100905662,0.012511914615304525,0.786211904511252,0.4021189577260747,0.04612185541213998,0.05870236869207003,0.12286270740602767,0.7269618215259062,0.1518164038081871,0.7600756394846067,0
0.09897243994442734,0.011733600220434688,0.6933404292285972,0.48006462218639556,0.07296226006660946,0.07415036045314109,0.010739396798929138,0.7293504070656035,0.211770804312642,0.9438547372928685,0
0.09760679859315544,0.009339966900204092,0.6943888126299129,0.48742614285286445,0.02093513532298672,0.04737384140061792,0.015210140717691703,0.7075703301525282,0.1642214502884573,0.9672019448121792,0
0.06938642779836941,0.010411333454898418,0.6746393802522089,0.49786911893960434,0.012980367324032188,0.007209062821833162,0.0138583886673423,0.6856453676659752,0.14355386909442305,0.9806778169950886,0
0.2949084318989829,0.007609766268583996,0.6855581869211407,0.5858952886721231,0.012762912878181779,0.016477857878475798,0.1711635455219522,0.7149013805466432,0.02388674392224778,0.7027374172406782,0
0.1362286909047754,0.009215077400820141,0.7382352358010031,0.47163183355758126,0.016916366008412415,0.005149330587023687,0.03457007698374119,0.8764214190012605,0.15546266793932834,0.9729323165627871,0
0.3057949769807936,0.007089756553448404,0.8071827163435273,0.36908444664799483,0.02386951158015113,0.030895983522142123,0.03756462436610204,0.764951693321973,0.49890343469663745,0.9876208021381606,0
0.2569474197142849,0.008353891844068224,0.7034286423639843,0.510238403741079,0.0451345684652185,0.06282183316168898,0.1389768230146563,0.7051723781370208,0.06758788386134616,0.8023422675886159,0
0.00015995167898579803,0.014993244720456865,0.5985484354096231,0.5455387292773112,0.013735865107753724,0.030895983522142123,0.00775463898743997,0.7284751301420788,0.054561597010479954,0.6878125289719627,0
0.014892476165721341,0.012347527603306586,0.6457620265294076,0.46878670431946684,0.03284793477091784,0.044284243048403706,0.010103804701052438,0.7210620356147389,0.10893453090729166,0.44873686479830144,0
0.03508467904800586,0.010509592015133289,0.6672470566089637,0.4544961174064411,0.0364678844998819,0.053553038105046344,0.012471299517740229,0.7237587768183343,0.12864283575585278,0.7254059658050587,0
0.1359984912042708,0.009093998027201495,0.7140069206443428,0.4221116303083576,0.031183493661815925,0.053553038105046344,0.08116141334677567,0.7398038312467071,0.13071823335029611,0.7997460902328469,0
0.22208132732987673,0.006415328318302899,0.7371504709762804,0.4919472506465367,0.0416650959039086,0.05458290422245108,0.12007081604654643,0.7076035596146688,0.07825867770069062,0.9294866788347961,0
0.230172407158205,0.00684962258418455,0.73555614940966,0.46040978647980235,0.027530475160954693,0.04943357363542739,0.11319818284719917,0.7269838605849629,0.07548858170873055,0.7096122005501623,0
0.21155100575973793,0.005124030013893824,0.7399881569577429,0.4861453957109411,0.02556402265597893,0.04325437693099897,0.2095640218437018,0.7276632239261704,0.0794144796019545,0.8199022290441309,0
0.18628679563158967,0.010690874388273253,0.6580664060494892,0.5592086425145105,0.05564728294787614,0.05046343975283213,0.22972040486359147,0.7421126350886362,0.03495988934465757,0.7840847999081029,0
